wind_code,date,time,index,function_code,order_kind,bs_flag,trade_price,trade_volume,ask_order,bid_order
000629.SZ,20200327,93241320,1397407,0,0,S,22500,1000,1397372,1125461
000629.SZ,20200327,93241790,1398912,C,0,0,0,5800,1278535,0
000629.SZ,20200327,93243170,1404251,0,0,S,22500,28000,1404250,1125461
000629.SZ,20200327,93243610,1406046,C,0,0,0,47600,934374,0
000629.SZ,20200327,93247470,1419369,0,0,S,22500,12300,1419368,1125461
000629.SZ,20200327,93247470,1419370,0,0,S,22500,2000,1419368,1143902
000629.SZ,20200327,93247470,1419371,0,0,S,22500,1600,1419368,1154328
000629.SZ,20200327,93247470,1419372,0,0,S,22500,1900,1419368,1155528
000629.SZ,20200327,93247470,1419373,0,0,S,22500,11700,1419368,1158725
000629.SZ,20200327,93247470,1419374,0,0,S,22500,5000,1419368,1158946
000629.SZ,20200327,93247470,1419375,0,0,S,22500,3300,1419368,1163954
000629.SZ,20200327,93247470,1419376,0,0,S,22500,10000,1419368,1186538
000629.SZ,20200327,93247470,1419377,0,0,S,22500,5400,1419368,1204207
000629.SZ,20200327,93247470,1419378,0,0,S,22500,3000,1419368,1222028
000629.SZ,20200327,93247470,1419379,0,0,S,22500,8800,1419368,1224788
000629.SZ,20200327,93247470,1419380,0,0,S,22500,1900,1419368,1227999
000629.SZ,20200327,93248820,1424073,C,0,0,0,14700,553272,0
000629.SZ,20200327,93248930,1424545,C,0,0,0,143300,986036,0
000629.SZ,20200327,93250990,1431757,0,0,S,22500,2000,1431756,1227999
000629.SZ,20200327,93252060,1435302,0,0,B,22600,3400,921805,1435301
000629.SZ,20200327,93254990,1445591,C,0,0,0,147300,924469,0
000629.SZ,20200327,93308240,1501938,0,0,S,22500,3100,1501937,1227999
000629.SZ,20200327,93309330,1505706,0,0,S,22500,1600,1505705,1227999
000629.SZ,20200327,93309760,1507407,C,0,0,0,2600,1033031,0
000629.SZ,20200327,93314150,1524762,0,0,S,22500,1400,1524761,1227999
000629.SZ,20200327,93314150,1524763,0,0,S,22500,1600,1524761,1228755
000629.SZ,20200327,93318470,1539597,C,0,0,0,300,924498,0
000629.SZ,20200327,93318470,1539598,C,0,0,0,400,924495,0
000629.SZ,20200327,93318470,1539599,C,0,0,0,400,924496,0
000629.SZ,20200327,93318470,1539600,C,0,0,0,400,924518,0
000629.SZ,20200327,93318470,1539601,C,0,0,0,500,924497,0
000629.SZ,20200327,93318630,1540221,C,0,0,0,400,932567,0
000629.SZ,20200327,93322020,1552913,0,0,S,22500,400,1552912,1228755
000629.SZ,20200327,93322020,1552914,0,0,S,22500,1800,1552912,1248645
000629.SZ,20200327,93322040,1553038,0,0,S,22500,300,1553037,1248645
000629.SZ,20200327,93326830,1569950,C,0,0,0,2400,624390,0
000629.SZ,20200327,93329790,1581134,0,0,S,22500,1200,1581133,1248645
000629.SZ,20200327,93331330,1587154,0,0,S,22500,1700,1587153,1248645
000629.SZ,20200327,93331330,1587155,0,0,S,22500,100,1587153,1254837
000629.SZ,20200327,93331330,1587156,0,0,S,22500,1500,1587153,1282984
000629.SZ,20200327,93331710,1588651,0,0,S,22500,500,1588650,1282984
000629.SZ,20200327,93331710,1588652,0,0,S,22500,700,1588650,1306658
000629.SZ,20200327,93332880,1592629,0,0,S,22500,1600,1592628,1306658
000629.SZ,20200327,93332880,1592630,0,0,S,22500,400,1592628,1321712
000629.SZ,20200327,93333660,1595377,0,0,S,22500,5600,1595376,1321712
000629.SZ,20200327,93333660,1595378,0,0,S,22500,1400,1595376,1323869
000629.SZ,20200327,93334600,1599775,0,0,B,22600,2000,921805,1599774
000629.SZ,20200327,93336290,1605682,0,0,S,22500,4600,1605681,1323869
000629.SZ,20200327,93336290,1605683,0,0,S,22500,900,1605681,1326983
000629.SZ,20200327,93338530,1615010,0,0,B,22600,3300,921805,1615009
000629.SZ,20200327,93339650,1619057,0,0,S,22500,3300,1619056,1326983
000629.SZ,20200327,93342380,1629193,0,0,S,22500,1100,1629192,1326983
000629.SZ,20200327,93353460,1667336,0,0,B,22600,3300,921805,1667335
000629.SZ,20200327,93355290,1672907,0,0,B,22600,900,921805,1672906
000629.SZ,20200327,93359110,1685375,C,0,0,0,49304,687401,0
000629.SZ,20200327,93400650,1690380,C,0,0,0,21800,1283385,0
000629.SZ,20200327,93402510,1697506,0,0,S,22500,2000,1697505,1326983
000629.SZ,20200327,93408860,1718883,C,0,0,0,900,1019874,0
000629.SZ,20200327,93410540,1725361,0,0,S,22500,2700,1725360,1326983
000629.SZ,20200327,93410540,1725362,0,0,S,22500,10000,1725360,1330403
000629.SZ,20200327,93410540,1725363,0,0,S,22500,3000,1725360,1343531
000629.SZ,20200327,93410540,1725364,0,0,S,22500,500,1725360,1350256
000629.SZ,20200327,93410540,1725365,0,0,S,22500,1000,1725360,1355939
000629.SZ,20200327,93410540,1725366,0,0,S,22500,1000,1725360,1364367
000629.SZ,20200327,93410540,1725367,0,0,S,22500,10000,1725360,1390303
000629.SZ,20200327,93410540,1725368,0,0,S,22500,71800,1725360,1417716
000629.SZ,20200327,93410640,1725779,C,0,0,0,16000,503986,0
000629.SZ,20200327,93412250,1730506,C,0,0,0,1000,555833,0
000629.SZ,20200327,93414000,1736838,0,0,B,22600,500,921805,1736837
000629.SZ,20200327,93415890,1742473,0,0,S,22500,4200,1742472,1417716
000629.SZ,20200327,93415890,1742474,0,0,S,22500,2000,1742472,1430440
000629.SZ,20200327,93415890,1742475,0,0,S,22500,100,1742472,1435260
000629.SZ,20200327,93415890,1742476,0,0,S,22500,5000,1742472,1467459
000629.SZ,20200327,93415890,1742477,0,0,S,22500,2000,1742472,1488845
000629.SZ,20200327,93415950,1742726,0,0,S,22500,8300,1742725,1488845
000629.SZ,20200327,93415950,1742727,0,0,S,22500,5000,1742725,1524239
000629.SZ,20200327,93419900,1754418,0,0,S,22500,1200,1754417,1524239
000629.SZ,20200327,93420280,1755545,0,0,S,22500,100,1755544,1524239
000629.SZ,20200327,93420310,1755647,0,0,S,22500,800,1755646,1524239
000629.SZ,20200327,93421520,1758807,0,0,S,22500,12900,1758806,1524239
000629.SZ,20200327,93421520,1758808,0,0,S,22500,900,1758806,1525043
000629.SZ,20200327,93421520,1758809,0,0,S,22500,35700,1758806,1539586
000629.SZ,20200327,93421520,1758810,0,0,S,22500,100,1758806,1574422
000629.SZ,20200327,93421520,1758811,0,0,S,22500,8500,1758806,1586063
000629.SZ,20200327,93421520,1758812,0,0,S,22500,1300,1758806,1601103
000629.SZ,20200327,93421520,1758813,0,0,S,22500,600,1758806,1633348
000629.SZ,20200327,93421930,1760195,0,0,B,22600,3000,921805,1760194
000629.SZ,20200327,93422830,1763187,C,0,0,0,35100,603964,0
000629.SZ,20200327,93422850,1763237,C,0,0,0,50000,1082034,0
000629.SZ,20200327,93426730,1774580,0,0,S,22500,2800,1774579,1633348
000629.SZ,20200327,93426730,1774581,0,0,S,22500,500,1774579,1635967
000629.SZ,20200327,93426730,1774582,0,0,S,22500,3700,1774579,1667507
000629.SZ,20200327,93426730,1774583,0,0,S,22500,2700,1774579,1669060
000629.SZ,20200327,93426730,1774584,0,0,S,22500,2000,1774579,1685801
000629.SZ,20200327,93426730,1774585,0,0,S,22500,3500,1774579,1690882
000629.SZ,20200327,93426730,1774586,0,0,S,22500,800,1774579,1698574
000629.SZ,20200327,93426730,1774587,0,0,S,22500,10000,1774579,1698624
000629.SZ,20200327,93426730,1774588,0,0,S,22500,3200,1774579,1714325
000629.SZ,20200327,93426730,1774589,0,0,S,22500,800,1774579,1717625
000629.SZ,20200327,93427670,1777209,0,0,S,22500,2000,1777208,1717625
000629.SZ,20200327,93427670,1777210,0,0,S,22500,900,1777208,1726352
000629.SZ,20200327,93427670,1777211,0,0,S,22500,10100,1777208,1729631
000629.SZ,20200327,93427670,1777212,0,0,S,22500,100,1777208,1739822
000629.SZ,20200327,93427670,1777213,0,0,S,22500,1900,1777208,1753760
000629.SZ,20200327,93429490,1782986,0,0,S,22500,4100,1782985,1753760
000629.SZ,20200327,93430770,1786521,C,0,0,0,2100,939714,0
000629.SZ,20200327,93430770,1786549,C,0,0,0,1300,939727,0
000629.SZ,20200327,93431170,1788278,C,0,0,0,20000,0,727692
000629.SZ,20200327,93432300,1791672,0,0,B,22500,1200,1782985,1791671
000629.SZ,20200327,93435240,1800715,0,0,B,22500,10000,1782985,1800714
000629.SZ,20200327,93436160,1803203,0,0,B,22500,1000,1782985,1803202
000629.SZ,20200327,93437830,1808493,C,0,0,0,6600,1395448,0
000629.SZ,20200327,93441230,1819029,0,0,B,22500,100,1782985,1819028
000629.SZ,20200327,93442690,1822877,C,0,0,0,5300,1288736,0
000629.SZ,20200327,93443880,1827712,0,0,B,22500,1000,1782985,1827711
000629.SZ,20200327,93444140,1828588,0,0,B,22500,4800,1782985,1828587
000629.SZ,20200327,93444690,1830070,C,0,0,0,10000,1380220,0
000629.SZ,20200327,93452550,1854959,0,0,B,22500,500,1782985,1854958
000629.SZ,20200327,93454550,1860510,0,0,B,22500,1100,1782985,1860509
000629.SZ,20200327,93455310,1863338,0,0,S,22400,600,1863337,25721
000629.SZ,20200327,93457210,1868517,C,0,0,0,1300,0,281075
000629.SZ,20200327,93457760,1870354,0,0,B,22500,14600,1782985,1870353
000629.SZ,20200327,93500810,1881072,C,0,0,0,90200,549934,0
000629.SZ,20200327,93505070,1895974,0,0,B,22500,1100,1782985,1895973
000629.SZ,20200327,93506830,1901028,C,0,0,0,3000,0,532293
000629.SZ,20200327,93506880,1901185,C,0,0,0,49304,1787410,0
000629.SZ,20200327,93509370,1909070,C,0,0,0,3000,634829,0
000629.SZ,20200327,93510060,1911636,C,0,0,0,3800,555784,0
000629.SZ,20200327,93510130,1911917,C,0,0,0,6800,607245,0
000629.SZ,20200327,93510680,1913912,C,0,0,0,15000,544557,0
000629.SZ,20200327,93514320,1925099,C,0,0,0,6000,531666,0
000629.SZ,20200327,93515130,1927213,C,0,0,0,2000,1170369,0
000629.SZ,20200327,93516280,1930955,0,0,S,22400,2900,1930954,25721
000629.SZ,20200327,93516320,1931121,C,0,0,0,1100,0,1908507
000629.SZ,20200327,93516410,1931431,0,0,B,22500,1200,1782985,1931430
000629.SZ,20200327,93518130,1935855,C,0,0,0,2000,0,62574
000629.SZ,20200327,93519850,1941298,C,0,0,0,3800,1871190,0
000629.SZ,20200327,93527610,1963675,0,0,B,22500,1200,1782985,1963674
000629.SZ,20200327,93527810,1964454,0,0,S,22400,100,1964453,25721
000629.SZ,20200327,93530700,1972871,0,0,S,22400,26000,1972870,25721
000629.SZ,20200327,93530710,1972882,C,0,0,0,2200,0,1899220
000629.SZ,20200327,93530710,1972888,C,0,0,0,3900,0,1899249
000629.SZ,20200327,93530710,1972889,C,0,0,0,1200,0,1899247
000629.SZ,20200327,93530710,1972890,C,0,0,0,1100,0,1899246
000629.SZ,20200327,93530720,1972922,C,0,0,0,6600,0,1899259
000629.SZ,20200327,93530720,1972932,C,0,0,0,2100,0,1899248
000629.SZ,20200327,93531640,1976236,C,0,0,0,3000,0,1217652
000629.SZ,20200327,93532350,1978176,C,0,0,0,2000,0,668441
000629.SZ,20200327,93536700,1990970,C,0,0,0,5000,1285170,0
000629.SZ,20200327,93536960,1991820,C,0,0,0,10000,0,18701
000629.SZ,20200327,93538330,1996108,0,0,B,22500,1100,1782985,1996107
000629.SZ,20200327,93545460,2016120,0,0,S,22400,400,2016119,25721
000629.SZ,20200327,93545460,2016121,0,0,S,22400,200,2016119,77506
000629.SZ,20200327,93547510,2022020,C,0,0,0,5000,1115608,0
000629.SZ,20200327,93549610,2028445,0,0,B,22500,1000,1782985,2028444
000629.SZ,20200327,93553830,2039643,0,0,B,22500,10000,1782985,2039642
000629.SZ,20200327,93556480,2048641,C,0,0,0,20000,634941,0
000629.SZ,20200327,93558530,2056861,C,0,0,0,4600,0,2032211
000629.SZ,20200327,93600290,2063251,0,0,B,22500,1200,1782985,2063250
000629.SZ,20200327,93601030,2066579,C,0,0,0,10000,1471786,0
000629.SZ,20200327,93601130,2067243,C,0,0,0,88100,1782985,0
000629.SZ,20200327,93601360,2068503,0,0,B,22500,100,1794187,2068502
000629.SZ,20200327,93602910,2074425,0,0,B,22500,2400,1794187,2074424
000629.SZ,20200327,93603310,2075996,0,0,B,22500,6900,1794187,2075995
000629.SZ,20200327,93604240,2080994,0,0,B,22500,22300,1794187,2080993
000629.SZ,20200327,93605610,2087093,C,0,0,0,2000,1626789,0
000629.SZ,20200327,93607320,2094737,C,0,0,0,46000,440467,0
000629.SZ,20200327,93609560,2103605,0,0,S,22400,1200,2103604,77506
000629.SZ,20200327,93609750,2104498,0,0,B,22500,8300,1794187,2104497
000629.SZ,20200327,93609750,2104499,0,0,B,22500,1300,1795463,2104497
000629.SZ,20200327,93609750,2104500,0,0,B,22500,2100,1795475,2104497
000629.SZ,20200327,93609750,2104501,0,0,B,22500,8300,1803201,2104497
000629.SZ,20200327,93610430,2109589,0,0,B,22500,400,1803201,2109588
000629.SZ,20200327,93611210,2113116,0,0,B,22500,1200,1803201,2113115
000629.SZ,20200327,93613000,2121141,C,0,0,0,72600,967932,0
000629.SZ,20200327,93613960,2127245,C,0,0,0,75200,1803201,0
000629.SZ,20200327,93614100,2127943,0,0,B,22500,3000,1834903,2127942
000629.SZ,20200327,93614810,2131131,0,0,B,22500,12400,1834903,2131130
000629.SZ,20200327,93614810,2131132,0,0,B,22500,10000,1857956,2131130
000629.SZ,20200327,93614810,2131133,0,0,B,22500,23800,1865592,2131130
000629.SZ,20200327,93615170,2132612,C,0,0,0,10000,0,1646503
000629.SZ,20200327,93615290,2133052,C,0,0,0,7100,0,1106489
000629.SZ,20200327,93615510,2133829,0,0,B,22500,2200,1865592,2133828
000629.SZ,20200327,93615510,2133830,0,0,B,22500,5300,1866639,2133828
000629.SZ,20200327,93615510,2133831,0,0,B,22500,6000,1932674,2133828
000629.SZ,20200327,93615510,2133832,0,0,B,22500,1500,1938629,2133828
000629.SZ,20200327,93615510,2133833,0,0,B,22500,8100,1969864,2133828
000629.SZ,20200327,93615650,2134421,0,0,B,22500,100,1969864,2134420
000629.SZ,20200327,93615670,2134564,0,0,B,22500,500,1969864,2134563
000629.SZ,20200327,93615680,2134628,0,0,B,22500,1300,1969864,2134627
000629.SZ,20200327,93615680,2134629,0,0,B,22500,2000,1976203,2134627
000629.SZ,20200327,93615680,2134630,0,0,B,22500,1100,1981615,2134627
000629.SZ,20200327,93615710,2134817,0,0,B,22500,3900,1981615,2134816
000629.SZ,20200327,93615710,2134818,0,0,B,22500,3800,1999529,2134816
000629.SZ,20200327,93615710,2134819,0,0,B,22500,4800,2082988,2134816
000629.SZ,20200327,93615720,2134836,0,0,B,22500,5600,2082988,2134835
000629.SZ,20200327,93615720,2134856,0,0,S,22500,6900,2134855,2134835
000629.SZ,20200327,93615720,2134864,C,0,0,0,1500,0,2039653
000629.SZ,20200327,93615720,2134865,C,0,0,0,1900,0,2039662
000629.SZ,20200327,93615720,2134866,C,0,0,0,1300,0,2039690
000629.SZ,20200327,93615720,2134867,C,0,0,0,1300,0,2039664
000629.SZ,20200327,93615720,2134868,C,0,0,0,3900,0,2039693
000629.SZ,20200327,93615720,2134870,C,0,0,0,6100,0,2039663
000629.SZ,20200327,93615720,2134876,C,0,0,0,6000,2134855,0
000629.SZ,20200327,93615740,2134965,C,0,0,0,100,0,1880909
000629.SZ,20200327,93615770,2135131,C,0,0,0,900,0,2039815
000629.SZ,20200327,93615790,2135275,C,0,0,0,100,0,1813912
000629.SZ,20200327,93616910,2141401,0,0,S,22500,100,2141400,2136345
000629.SZ,20200327,93616910,2141402,0,0,S,22500,100,2141400,2136919
000629.SZ,20200327,93617420,2143468,0,0,B,22500,9800,2141400,2143467
000629.SZ,20200327,93617810,2144855,0,0,B,22500,2500,2141400,2144854
000629.SZ,20200327,93618950,2149500,0,0,B,22500,200,2141400,2149499
000629.SZ,20200327,93620780,2157495,0,0,B,22500,2300,2141400,2157494
000629.SZ,20200327,93620780,2157496,0,0,B,22500,6000,2143511,2157494
000629.SZ,20200327,93621840,2161374,0,0,S,22500,900,2161373,2157494
000629.SZ,20200327,93623900,2169576,0,0,S,22500,800,2169575,2157494
000629.SZ,20200327,93623900,2169577,0,0,S,22500,1400,2169575,2157586
000629.SZ,20200327,93626040,2178590,C,0,0,0,1600,0,2134884
000629.SZ,20200327,93626040,2178591,C,0,0,0,2000,0,2134882
000629.SZ,20200327,93626040,2178592,C,0,0,0,3900,0,2134891
000629.SZ,20200327,93626040,2178606,C,0,0,0,900,0,2134883
000629.SZ,20200327,93626040,2178615,C,0,0,0,2100,0,2134898
000629.SZ,20200327,93626050,2178637,C,0,0,0,5700,0,2134892
000629.SZ,20200327,93627120,2181933,C,0,0,0,1000,0,2141678
000629.SZ,20200327,93627950,2185012,0,0,S,22500,100,2185011,2157586
000629.SZ,20200327,93627970,2185106,0,0,S,22500,300,2185105,2157586
000629.SZ,20200327,93630650,2194559,0,0,S,22500,100,2194558,2157586
000629.SZ,20200327,93630820,2195213,0,0,S,22500,700,2195212,2157586
000629.SZ,20200327,93630900,2195630,C,0,0,0,500,0,2168656
000629.SZ,20200327,93631740,2199159,0,0,S,22500,100,2199158,2157586
000629.SZ,20200327,93631790,2199257,0,0,S,22500,100,2199256,2157586
000629.SZ,20200327,93631900,2199588,0,0,S,22500,100,2199587,2157586
000629.SZ,20200327,93631940,2199702,0,0,S,22500,500,2199701,2157586
000629.SZ,20200327,93632040,2200093,0,0,S,22500,700,2200092,2157586
000629.SZ,20200327,93632040,2200094,0,0,S,22500,1100,2200092,2165404
000629.SZ,20200327,93632040,2200095,0,0,S,22500,1000,2200092,2170039
000629.SZ,20200327,93632040,2200096,0,0,S,22500,100,2200092,2171914
000629.SZ,20200327,93632040,2200097,0,0,S,22500,1000,2200092,2173493
000629.SZ,20200327,93632040,2200098,0,0,S,22500,6700,2200092,2185349
000629.SZ,20200327,93633100,2203038,0,0,B,22600,1100,921805,2203037
000629.SZ,20200327,93633640,2204684,0,0,S,22500,100,2204683,2185349
000629.SZ,20200327,93633640,2204686,0,0,S,22500,800,2204685,2185349
000629.SZ,20200327,93633640,2204687,0,0,S,22500,100,2204685,2199454
000629.SZ,20200327,93633640,2204691,0,0,S,22500,300,2204690,2199454
000629.SZ,20200327,93633650,2204699,0,0,S,22500,100,2204698,2199454
000629.SZ,20200327,93634070,2206289,0,0,S,22500,2500,2206288,2199454
000629.SZ,20200327,93634070,2206290,0,0,S,22500,2500,2206288,2200510
000629.SZ,20200327,93634250,2206928,0,0,S,22500,100,2206927,2200510
000629.SZ,20200327,93635160,2209764,0,0,S,22500,400,2209763,2200510
000629.SZ,20200327,93635160,2209765,0,0,S,22500,3000,2209763,2202058
000629.SZ,20200327,93641090,2228243,C,0,0,0,10000,1755626,0
000629.SZ,20200327,93641560,2229622,C,0,0,0,47600,1455347,0
000629.SZ,20200327,93643070,2233897,C,0,0,0,4100,17818,0
000629.SZ,20200327,93643860,2236563,0,0,B,22500,500,2209763,2236562
000629.SZ,20200327,93644110,2237189,C,0,0,0,10000,0,2022041
000629.SZ,20200327,93644410,2237934,0,0,B,22500,1200,2209763,2237933
000629.SZ,20200327,93647790,2247453,0,0,B,22500,1000,2209763,2247452
000629.SZ,20200327,93653930,2264401,C,0,0,0,25500,0,1891976
000629.SZ,20200327,93654180,2265018,0,0,S,22400,800,2265017,77506
000629.SZ,20200327,93654180,2265019,0,0,S,22400,8900,2265017,105989
000629.SZ,20200327,93654180,2265020,0,0,S,22400,300,2265017,166143
000629.SZ,20200327,93655330,2268657,0,0,B,22500,1100,2209763,2268656
000629.SZ,20200327,93656000,2270720,0,0,B,22500,10000,2209763,2270719
000629.SZ,20200327,93657450,2274273,C,0,0,0,20000,0,2038933
000629.SZ,20200327,93659320,2279478,C,0,0,0,9700,0,2120241
000629.SZ,20200327,93702080,2288001,C,0,0,0,7100,0,2163776
000629.SZ,20200327,93705490,2297570,C,0,0,0,6100,0,2131303
000629.SZ,20200327,93706220,2299588,0,0,B,22500,1100,2209763,2299587
000629.SZ,20200327,93707900,2304571,C,0,0,0,4500,727086,0
000629.SZ,20200327,93709740,2309223,C,0,0,0,88100,2113493,0
000629.SZ,20200327,93711220,2313280,C,0,0,0,15000,0,2188504
000629.SZ,20200327,93712380,2316168,0,0,B,22500,39100,2209763,2316167
000629.SZ,20200327,93712380,2316169,0,0,B,22500,3200,2210414,2316167
000629.SZ,20200327,93712380,2316170,0,0,B,22500,5000,2223510,2316167
000629.SZ,20200327,93712380,2316171,0,0,B,22500,2700,2235317,2316167
000629.SZ,20200327,93714100,2321378,0,0,B,22500,25200,2235317,2321377
000629.SZ,20200327,93714530,2322484,0,0,B,22500,26000,2235317,2322483
000629.SZ,20200327,93715000,2323731,0,0,B,22500,20000,2235317,2323730
000629.SZ,20200327,93715380,2324792,0,0,B,22500,1300,2235317,2324791
000629.SZ,20200327,93715380,2324793,0,0,B,22500,1700,2293976,2324791
000629.SZ,20200327,93715670,2325557,0,0,B,22500,1100,2293976,2325556
000629.SZ,20200327,93715670,2325558,0,0,B,22500,2000,2307020,2325556
000629.SZ,20200327,93717000,2329623,0,0,S,22500,3000,2329622,2325556
000629.SZ,20200327,93717000,2329624,0,0,S,22500,2000,2329622,2326044
000629.SZ,20200327,93718810,2334411,C,0,0,0,8900,0,535384
000629.SZ,20200327,93720160,2338342,C,0,0,0,4700,1176256,0
000629.SZ,20200327,93723700,2347954,0,0,S,22500,1000,2347953,2326044
000629.SZ,20200327,93723700,2347955,0,0,S,22500,1200,2347953,2330894
000629.SZ,20200327,93723700,2347956,0,0,S,22500,2700,2347953,2337298
000629.SZ,20200327,93723710,2347970,C,0,0,0,1900,0,2318363
000629.SZ,20200327,93723710,2347971,C,0,0,0,3400,0,2318365
000629.SZ,20200327,93723710,2347972,C,0,0,0,900,0,2318364
000629.SZ,20200327,93723710,2347973,C,0,0,0,1600,0,2318367
000629.SZ,20200327,93723710,2347974,C,0,0,0,5400,0,2318366
000629.SZ,20200327,93723710,2347975,C,0,0,0,1300,0,2318368
000629.SZ,20200327,93723760,2348104,C,0,0,0,900,0,2318492
000629.SZ,20200327,93724660,2350654,C,0,0,0,12000,0,2063239
000629.SZ,20200327,93725830,2354093,C,0,0,0,9000,556828,0
000629.SZ,20200327,93728140,2360207,C,0,0,0,1800,0,249454
000629.SZ,20200327,93728620,2361686,0,0,B,22600,1100,921805,2361685
000629.SZ,20200327,93730150,2365462,0,0,S,22500,3800,2365461,2337298
000629.SZ,20200327,93730150,2365463,0,0,S,22500,100,2365461,2341834
000629.SZ,20200327,93730150,2365464,0,0,S,22500,10000,2365461,2353915
000629.SZ,20200327,93730150,2365465,0,0,S,22500,2200,2365461,2361455
000629.SZ,20200327,93730440,2366272,0,0,B,22500,4600,2365461,2366271
000629.SZ,20200327,93731580,2369983,0,0,B,22500,4700,2365461,2369982
000629.SZ,20200327,93731580,2369984,0,0,B,22500,1400,2369536,2369982
000629.SZ,20200327,93732310,2371667,C,0,0,0,7900,0,2080414
000629.SZ,20200327,93732570,2372308,0,0,B,22500,3000,2369536,2372307
000629.SZ,20200327,93732580,2372336,0,0,B,22500,3100,2369536,2372335
000629.SZ,20200327,93733380,2374125,0,0,B,22500,1000,2372518,2374124
000629.SZ,20200327,93733660,2374887,0,0,B,22500,1000,2372518,2374886
000629.SZ,20200327,93733690,2374940,C,0,0,0,14400,0,2007446
