,time,order,order_kind,function_code,order_price,order_volume
5858,110919360,9760500,0,S,24800,42600
5859,110923060,9762697,0,B,22500,5000
5860,110925750,9764451,0,B,22500,10000
5861,110928700,9766274,0,B,22600,800
5862,110929580,9766841,0,B,23100,1100
5863,110929720,9766953,0,S,22500,300
5864,110932490,9768802,0,S,23200,16800
5865,110933750,9769597,0,S,22500,20400
5866,110939100,9773131,0,S,22500,19700
5867,110939160,9773175,0,B,22500,3100
5868,110939740,9773529,0,B,22600,900
5869,110940140,9773912,0,S,22500,300
5870,110946190,9777849,0,B,22500,19700
5871,110950590,9780562,0,S,22600,300
5872,110951180,9780853,0,B,22600,700
5873,110959030,9786512,0,B,22500,100
5874,111000810,9788124,0,B,22500,12700
5875,111001890,9789725,0,B,22600,900
5876,111002780,9790436,0,S,23900,1000
5877,111004630,9792606,0,S,22600,18600
5878,111005640,9793574,0,S,24800,10000
5879,111006570,9794336,0,B,22500,300
5880,111007890,9795857,0,B,22500,1300
5881,111008050,9796053,0,B,22500,200
5882,111008100,9796096,0,B,22500,300
5883,111012860,9800302,0,B,22600,800
5884,111015590,9802778,0,S,24200,2000
5885,111018780,9805575,0,S,22600,2000
5886,111018820,9805630,0,S,22500,100
5887,111023580,9809586,0,B,22600,800
5888,111024460,9810207,0,B,22500,4800
5889,111027880,9812990,0,B,22500,100
5890,111034690,9818182,0,B,22600,800
5891,111040960,9823088,0,B,22400,10200
5892,111041370,9823378,0,B,22400,9800
5893,111045840,9826791,0,B,22600,700
5894,111047460,9828069,0,B,22500,5200
5895,111049410,9829722,0,S,22600,9900
5896,111052470,9832150,0,S,22600,54500
5897,111056680,9835294,0,B,22600,900
5898,111105590,9842142,0,B,22500,6000
5899,111107730,9843628,0,B,22600,800
5900,111110380,9845549,0,B,22600,300
5901,111111520,9846274,0,B,22400,100
5902,111113170,9847652,0,S,24800,1800
5903,111118880,9851229,0,B,22600,800
5904,111120680,9852526,0,S,24000,20000
5905,111122120,9853512,0,B,22500,3800
5906,111128680,9857942,0,B,22500,8000
5907,111129530,9858372,0,S,22600,1000
5908,111129580,9858403,0,B,22600,900
5909,111133700,9861219,0,S,23500,14000
5910,111134000,9861553,0,B,22400,4200
5911,111138970,9864737,0,S,22900,10000
5912,111140810,9866146,0,B,22600,800
5913,111145690,9869694,0,B,22500,6800
5914,111145720,9869744,0,B,22500,9400
5915,111149090,9872527,0,S,22500,8800
5916,111151950,9874475,0,B,22600,800
5917,111157930,9879136,0,S,22600,10000
5918,111200010,9880654,0,B,22500,2200
5919,111202700,9882624,0,B,22600,700
5920,111204140,9883778,0,S,22600,8000
5921,111204900,9884384,0,B,22500,10000
5922,111213090,9890161,0,S,22600,500
5923,111214170,9890782,0,B,22600,800
5924,111214630,9891036,0,S,23000,3000
5925,111221070,9895345,0,S,22800,90000
5926,111224610,9897540,0,B,22600,700
5927,111228700,9900532,0,S,22900,5000
5928,111229590,9900996,0,S,22600,50000
5929,111230730,9901671,0,S,22600,2000
5930,111235900,9905483,0,B,22600,900
5931,111240100,9908299,0,S,22500,10000
5932,111242700,9910104,0,S,22600,1800
5933,111242700,9910105,0,S,22400,7300
5934,111246990,9912724,0,B,22600,800
5935,111253900,9916876,0,B,22500,6000
5936,111253940,9916889,0,B,22500,300
5937,111255120,9917652,0,B,22500,43050
5938,111257630,9919442,0,B,22600,800
5939,111300250,9923526,0,B,22400,100
5940,111300960,9924007,0,S,22500,10000
5941,111304240,9925943,0,B,20500,200
5942,111305190,9926442,0,B,22500,100
5943,111308880,9928729,0,B,22600,900
5944,111312670,9930862,0,S,22600,800
5945,111312700,9930881,0,B,22500,9700
5946,111317170,9933799,0,S,22600,49900
5947,111319950,9935291,0,B,22600,700
5948,111321100,9935865,0,S,22600,4000
5949,111323070,9937041,0,B,22300,6700
5950,111325610,9938885,0,B,22500,300
5951,111328750,9940751,0,S,22600,10000
5952,111330770,9942016,0,B,22600,800
5953,111334440,9944173,0,S,22600,100
5954,111335700,9944809,0,S,22700,10000
5955,111341780,9948978,0,B,22600,800
5956,111347030,9952333,0,B,22500,100
5957,111347090,9952362,0,S,22600,100
5958,111348870,9953378,0,S,22900,20000
5959,111348980,9953480,0,B,22400,10000
5960,111349380,9953784,0,B,22200,1300
5961,111349630,9953902,0,S,22600,22900
5962,111353150,9955882,0,B,22600,800
5963,111354580,9956539,0,S,22600,1000
5964,111356090,9957902,0,B,22500,1200
5965,111359640,9959894,0,S,22600,1409
5966,111400600,9960569,0,B,22500,400
5967,111402490,9961813,0,S,22700,10000
5968,111402530,9961829,0,B,22500,29900
5969,111403770,9962605,0,B,22600,900
5970,111404090,9962888,0,S,22800,15800
5971,111407580,9965410,0,B,22500,200
5972,111414800,9969775,0,B,22600,800
5973,111415730,9970354,0,S,22600,24800
5974,111415790,9970432,0,S,22600,400
5975,111419550,9972698,0,B,22100,500
5976,111420090,9973006,0,B,22400,36100
5977,111421910,9974014,0,B,22000,1000
5978,111425820,9976302,0,B,22400,65200
5979,111426870,9976865,0,B,22600,800
5980,111427100,9977016,0,S,22900,15800
5981,111427330,9977132,0,S,22600,300
5982,111428110,9977667,0,B,22500,3000
5983,111431950,9979760,0,B,22500,1500
5984,111433140,9980333,0,S,22700,10000
5985,111435600,9981707,0,S,22800,1000
5986,111437580,9982952,0,B,22600,800
5987,111444920,9986957,0,B,22400,3500
5988,111447870,9988542,0,S,23100,300
5989,111448800,9989223,0,B,22600,800
5990,111450510,9990270,0,S,22800,100
5991,111453040,9991680,0,S,22600,3800
5992,111455790,9993215,0,S,22500,10000
5993,111458050,9994359,0,B,22600,700
5994,111458880,9994743,0,B,22600,1000
5995,111459730,9995105,0,B,22600,800
5996,111501930,9996796,0,S,22700,200
5997,111509020,10001022,0,B,22500,7900
5998,111510730,10002008,0,B,22600,900
5999,111511340,10002321,0,S,22600,3000
6000,111516180,10005347,0,S,22600,78900
6001,111516350,10005456,0,B,22300,34000
6002,111517060,10005820,0,B,22500,2000
6003,111522030,10008648,0,B,22600,700
6004,111525540,10010695,0,S,22600,10000
6005,111528530,10012716,0,S,22800,16000
6006,111529150,10013132,0,B,22500,1000
6007,111532980,10015947,0,B,22600,800
6008,111535630,10017861,0,S,22900,2000
6009,111536250,10018241,0,B,22500,10000
6010,111540360,10021188,0,S,24000,1000
6011,111543880,10023583,0,B,22600,800
6012,111543890,10023587,0,B,22400,2000
6013,111553190,10030246,0,S,22600,5000
6014,111555100,10031561,0,B,22600,900
6015,111557610,10033267,0,B,22100,400
6016,111559230,10034637,0,S,22600,100
6017,111606110,10039487,0,B,22600,800
6018,111607690,10040510,0,B,22500,500
6019,111613670,10044887,0,S,22500,2000
6020,111613760,10044918,0,S,22500,1100
6021,111614760,10045469,0,S,22500,1800
6022,111614860,10045527,0,S,22500,4000
6023,111615160,10045720,0,S,22600,6900
6024,111615560,10045963,0,B,22500,1000
6025,111615680,10046032,0,S,22600,40000
6026,111616780,10046821,0,B,22600,800
6027,111619510,10048525,0,S,22800,10000
6028,111620190,10048879,0,B,22400,400
6029,111622660,10050528,0,S,22600,52800
6030,111623690,10051234,0,B,22500,90000
6031,111626530,10053225,0,S,22600,30000
6032,111627720,10053895,0,B,22600,800
6033,111638560,10060752,0,B,21700,900
6034,111638680,10060801,0,B,22600,900
6035,111642240,10062839,0,S,22800,900
6036,111645510,10064724,0,S,24800,118500
6037,111647220,10065844,0,B,22500,300
6038,111649840,10067324,0,B,22600,800
6039,111650830,10067909,0,B,22400,25100
6040,111654470,10069839,0,S,22600,15400
6041,111658000,10071734,0,B,22500,20000
6042,111659230,10072466,0,S,24800,1600
6043,111659240,10072468,0,S,22700,10000
6044,111700760,10073261,0,B,22600,700
6045,111701470,10073824,0,B,22500,3000
6046,111704140,10075345,0,B,22300,10000
6047,111706280,10076525,0,S,22700,1000
6048,111709230,10078331,0,S,22500,15000
6049,111711680,10079777,0,B,22600,800
6050,111715950,10082191,0,S,22500,2000
6051,111718560,10083562,0,B,22500,4000
6052,111720630,10084751,0,B,22000,200
6053,111723010,10085986,0,B,22300,3900
6054,111723190,10086073,0,B,22600,700
6055,111733600,10092097,0,B,20400,100
6056,111734280,10092622,0,B,22600,800
6057,111738110,10094780,0,S,23500,14000
6058,111744030,10098003,0,B,22500,100
6059,111744970,10098429,0,B,22600,900
6060,111745170,10098561,0,B,22500,18000
6061,111749240,10101059,0,S,23000,2000
6062,111754490,10104148,0,B,22500,10000
6063,111755950,10104975,0,B,22600,900
6064,111757580,10105973,0,B,22500,2400
6065,111757580,10105974,0,B,22500,2200
6066,111757590,10105977,0,B,22500,2100
6067,111757590,10105978,0,S,22500,8000
6068,111757620,10105991,0,S,22500,1100
6069,111759660,10107174,0,S,22900,20000
6070,111759780,10107253,0,S,22500,200
6071,111801020,10108200,0,B,22500,2200
6072,111802280,10109061,0,S,22500,2700
6073,111803530,10109722,0,S,22500,5200
6074,111804000,10110142,1,S,0,700
6075,111804000,10110145,0,B,22500,700
6076,111804000,10110150,0,B,22500,700
6077,111804000,10110151,0,B,22500,700
6078,111804000,10110152,0,B,22500,700
6079,111804000,10110153,0,B,22500,700
6080,111804000,10110154,0,B,22500,700
6081,111804060,10110193,0,B,22500,700
6082,111804060,10110200,0,B,22500,700
6083,111804070,10110207,0,B,22500,700
6084,111804080,10110215,0,B,22500,700
6085,111804080,10110216,0,B,22500,700
6086,111806710,10111873,0,B,22600,800
6087,111806720,10111889,0,S,22500,200
6088,111807910,10112740,0,S,22500,300
6089,111810050,10113960,0,S,22500,800
6090,111811150,10114565,0,S,22600,4700
6091,111812590,10115522,0,S,22500,6000
6092,111812890,10115769,0,B,22400,1500
6093,111814930,10116789,0,S,22500,6200
6094,111815900,10117444,1,S,0,700
6095,111816470,10117855,0,B,22500,10000
6096,111817920,10118632,0,B,22600,800
6097,111818600,10119027,0,S,22500,900
6098,111819320,10119750,1,S,0,700
6099,111828950,10125313,0,B,22600,800
6100,111828950,10125317,0,S,22500,4300
6101,111830690,10126182,0,S,24800,1800
6102,111832580,10127337,0,B,22100,1300
6103,111832930,10127517,0,S,22600,50000
6104,111834150,10128261,0,B,22500,20100
6105,111839880,10131348,0,B,22600,800
6106,111841390,10132228,0,S,22700,10000
6107,111842710,10132902,0,S,22500,2900
6108,111846000,10134721,0,B,22600,900
6109,111848590,10136116,0,S,23300,77500
6110,111851010,10137332,0,B,22600,800
6111,111853020,10138470,0,B,21500,6000
6112,111857610,10140957,0,S,24000,200000
6113,111858620,10141652,0,B,22400,2000
6114,111900040,10142344,0,B,22500,1000
6115,111902080,10143658,0,B,22600,800
6116,111902520,10143885,0,B,22500,700
6117,111905610,10145610,0,B,23100,1100
6118,111912850,10150220,0,B,22600,700
6119,111915170,10151518,0,B,22500,1000
6120,111916220,10152383,0,S,22700,1000
6121,111923320,10156609,0,S,22500,5000
6122,111924000,10156962,0,B,22600,900
6123,111926970,10158641,0,B,22600,200
6124,111927200,10158731,0,S,22600,500
6125,111934830,10163406,0,B,22600,700
6126,111935590,10163839,0,B,22500,200
6127,111936640,10164521,0,B,22500,22300
6128,111943530,10168543,0,B,22500,100
6129,111943700,10168628,0,B,22500,20000
6130,111945720,10169613,0,B,22600,900
6131,111945800,10169686,0,B,22500,3200
6132,111947310,10170780,0,B,22500,5900
6133,111956310,10176231,0,S,22700,16000
6134,111956910,10176608,0,B,22600,800
6135,111957430,10176972,0,S,23900,4400
6136,112000570,10179693,0,B,22500,100
6137,112000570,10179694,0,B,22500,100
6138,112000570,10179695,0,B,22500,100
6139,112000570,10179696,0,B,22500,100
6140,112000610,10179723,0,B,22500,100
6141,112000610,10179724,0,B,22500,100
6142,112003580,10182924,0,B,22500,100
6143,112003580,10182927,0,B,22500,100
6144,112006160,10185684,0,S,22600,500
6145,112007280,10187085,0,B,22100,900
6146,112007700,10187470,0,B,22600,800
6147,112014490,10193132,0,S,23000,500
6148,112018900,10197170,0,B,22600,700
6149,112024540,10201902,0,B,22600,100
6150,112027160,10204241,0,B,22500,100
6151,112030630,10207269,0,B,22600,800
6152,112035540,10213569,0,S,22500,1300
6153,112036380,10214360,0,B,22500,3100
6154,112040350,10220316,0,B,22100,10000
6155,112041880,10221921,0,B,22600,800
6156,112041940,10221979,0,B,22500,3200
6157,112043360,10223698,0,B,23000,94300
6158,112043370,10223731,0,B,22500,1800
6159,112045660,10225871,0,B,22600,16800
6160,112048970,10230034,0,B,22500,30300
6161,112051350,10232999,0,S,22600,1000
6162,112052720,10235378,0,B,22600,800
6163,112054750,10237771,0,B,23000,9600
6164,112056390,10240884,0,B,22500,500
6165,112057130,10241588,0,B,22500,16500
6166,112058870,10244884,0,B,22600,2800
6167,112100670,10247892,0,S,23000,4200
6168,112102080,10251884,0,S,22500,10000
6169,112102080,10251891,0,B,22500,2000
6170,112102080,10251894,0,B,22500,1500
6171,112102090,10251897,0,B,22500,1100
6172,112102090,10251902,0,B,22500,5200
6173,112102090,10251905,0,B,22500,4100
6174,112102100,10251914,0,B,22500,2100
6175,112102150,10251981,0,B,22500,8000
6176,112102160,10251992,0,B,22500,1200
6177,112102160,10251996,0,B,22500,4700
6178,112102170,10252026,0,B,22500,3100
6179,112102190,10252041,0,B,22500,3500
6180,112102300,10252222,0,S,22500,9800
6181,112103290,10253863,0,B,22500,700
6182,112103610,10254353,0,B,22600,1800
6183,112103690,10254654,0,B,22600,700
6184,112104660,10257883,0,B,22600,13200
6185,112104720,10258059,0,B,22600,13200
6186,112104930,10258454,0,B,22600,17600
6187,112105070,10258693,0,B,22600,600
6188,112105900,10259865,0,B,22500,29400
6189,112106150,10260185,0,B,22500,15500
6190,112106640,10260922,0,B,22500,100
6191,112106660,10260982,0,B,22600,47100
6192,112107440,10263624,0,B,22500,145500
6193,112107790,10264302,0,B,22600,200
6194,112107890,10264458,0,S,22600,3100
6195,112107890,10264468,0,S,22400,6800
6196,112109030,10266199,0,B,22500,100
6197,112109590,10266757,0,S,22600,10000
6198,112109600,10266772,0,B,22600,1500
6199,112110650,10269765,0,B,22600,15000
6200,112112160,10271976,0,B,22600,200
6201,112112660,10272622,0,B,22600,9700
6202,112113820,10275992,0,B,22600,20000
6203,112114730,10278165,0,B,22600,700
6204,112120160,10292062,0,B,22600,13200
6205,112121650,10294228,0,B,22600,999900
6206,112121660,10294381,0,B,22600,418600
6207,112121690,10294503,0,B,22600,13
6208,112121690,10294521,0,B,22700,7200
6209,112121730,10294620,0,B,22600,30500
6210,112121790,10294768,0,B,22600,100
6211,112121800,10294794,0,B,22700,18800
6212,112121880,10295046,0,B,22500,7500
6213,112124600,10300914,0,B,22600,200
6214,112124660,10301101,0,B,22700,3200
6215,112124990,10302098,0,B,22600,100
6216,112125030,10302179,0,B,22600,300
6217,112125160,10302470,0,B,22600,2100
6218,112125200,10302578,0,B,22600,1800
6219,112125220,10302617,0,B,22600,2200
6220,112125290,10302760,0,B,22600,2400
6221,112125370,10302993,0,B,22600,3200
6222,112125960,10304267,0,B,22700,800
6223,112126270,10304900,0,S,22700,3100
6224,112129290,10309695,0,B,22600,200
6225,112129300,10309706,0,B,22400,100
6226,112129340,10309755,0,B,22500,10000
6227,112131090,10312208,0,B,22500,29400
6228,112131140,10312284,0,B,22600,100
6229,112132290,10314142,0,B,22600,14600
6230,112133580,10315840,0,B,22600,1600
6231,112133580,10315841,0,B,22600,2100
6232,112133580,10315843,0,B,22600,900
6233,112133580,10315846,0,B,22600,6200
6234,112133590,10315876,0,B,22600,1300
6235,112133590,10315877,0,B,22600,4000
6236,112133800,10316262,0,B,22600,1100
6237,112136350,10319923,0,B,22500,10000
6238,112136910,10320917,0,B,22700,700
6239,112137150,10321431,0,B,22700,5000
6240,112138530,10323301,0,B,22500,21800
6241,112140750,10326560,0,B,22600,42700
6242,112141110,10326994,0,B,22500,73400
6243,112141320,10327202,0,S,22600,14000
6244,112141440,10327332,0,S,22700,9000
6245,112141910,10328153,0,B,22500,600
6246,112142200,10328529,0,B,22500,9800
6247,112143490,10330503,0,S,22700,9900
6248,112143860,10331115,0,B,22500,120000
6249,112145330,10332945,0,B,22600,3500
6250,112145340,10332948,0,B,22500,5100
6251,112146240,10336529,0,S,22800,3000
6252,112146680,10337330,0,B,22600,144900
6253,112147880,10338722,0,B,22700,800
6254,112148790,10340271,0,B,22800,2400
6255,112153160,10347030,0,B,22600,25000
6256,112154500,10348950,0,B,22400,2900
6257,112154660,10349301,0,B,22600,2000
6258,112154970,10349804,0,S,22600,5000
6259,112154980,10349836,0,S,22700,6600
6260,112155910,10351456,0,B,22600,700
6261,112157420,10353588,0,B,22600,18600
6262,112157500,10353671,0,B,22400,13800
6263,112158900,10356687,0,B,22600,5000
6264,112159030,10356937,0,B,22700,800
6265,112159730,10357968,0,B,22600,33500
6266,112201670,10361097,0,B,22500,10000
6267,112202010,10361474,0,B,22600,10000
6268,112202830,10362597,0,B,22600,10000
6269,112202970,10362734,0,S,22800,9300
6270,112204920,10366331,0,B,22700,800
6271,112204970,10366420,0,B,22600,3100
6272,112205000,10366442,0,B,22600,3700
6273,112205010,10366449,0,B,22600,8100
6274,112205020,10366462,0,B,22600,6100
6275,112205240,10366703,0,B,22600,8400
6276,112205300,10366800,0,S,22600,537700
6277,112205310,10366832,0,B,22600,1000
6278,112205310,10366834,0,B,22600,2000
6279,112205310,10366836,0,B,22600,4100
6280,112205310,10366838,0,B,22600,4800
6281,112205310,10366840,0,B,22600,1600
6282,112205320,10366853,0,B,22500,1800
6283,112205610,10367143,0,B,22600,20000
6284,112206190,10367740,0,B,22600,10000
6285,112206670,10368362,0,B,22600,15000
6286,112206810,10368567,0,B,22600,7500
6287,112206940,10368792,0,B,22600,7500
6288,112207000,10368925,0,B,22600,500
6289,112207420,10369665,0,B,22600,12700
6290,112207770,10370223,0,B,22600,5000
6291,112207820,10370273,0,S,22400,3100
6292,112207970,10370467,0,B,22500,10000
6293,112208090,10370664,0,S,22600,5300
6294,112208690,10371246,0,B,22600,3800
6295,112208850,10371456,0,B,22500,900
6296,112209140,10371797,0,B,22500,100
6297,112209590,10372231,0,B,22600,100
6298,112210020,10372874,0,B,22600,800
6299,112210340,10373408,0,B,22600,4200
6300,112210800,10374007,0,B,22600,2000
6301,112211660,10374998,0,B,22600,1800
6302,112211870,10375187,0,B,22600,7500
6303,112211960,10375301,0,B,22600,1000
6304,112212030,10375377,0,B,22500,5000
6305,112212770,10376533,0,B,22600,7500
6306,112212800,10376592,0,B,22600,10000
6307,112212810,10376613,0,B,22600,1500
6308,112213210,10377257,0,B,22500,100000
6309,112213240,10377303,0,B,22600,100
6310,112213320,10377447,0,B,22600,100
6311,112213330,10377462,0,B,22600,100
6312,112213960,10378375,0,S,24800,200
6313,112214560,10379043,0,B,22500,10000
6314,112215200,10379805,0,B,22500,5500
6315,112215270,10379895,0,B,22600,4900
6316,112215290,10379927,0,B,22600,2900
6317,112215290,10379930,0,B,22600,5200
6318,112215310,10379943,0,B,22600,5000
6319,112215580,10380276,0,B,22600,1600
6320,112215580,10380278,0,B,22600,3300
6321,112215580,10380280,0,B,22600,1100
6322,112215580,10380282,0,B,22600,4800
6323,112215690,10380448,0,B,22600,7200
6324,112215900,10380793,0,S,22700,400
6325,112216410,10381860,0,B,22600,200
6326,112216420,10381873,0,B,22500,10000
6327,112217020,10382626,0,B,22500,4800
6328,112217020,10382632,0,B,22600,100000
6329,112217830,10383530,1,B,0,10000
6330,112218630,10384510,0,B,22600,800
6331,112218630,10384513,0,B,22600,100
6332,112218660,10384579,0,B,22600,2200
6333,112219110,10385422,0,B,22600,10000
6334,112219120,10385446,0,B,22600,20000
6335,112219210,10385564,0,S,22900,1000
6336,112220110,10386717,0,S,22700,17200
6337,112220770,10387469,0,B,22600,424600
6338,112220820,10387504,0,B,22600,1100
6339,112220820,10387509,0,S,22500,12000
6340,112221300,10388115,0,B,22600,22100
6341,112221530,10388417,0,B,22700,900
6342,112222390,10389858,0,B,22500,27500
6343,112222710,10390300,0,B,22600,2000
6344,112223610,10391697,0,B,22500,5200
6345,112224360,10392576,0,B,22600,428700
6346,112224580,10392839,0,B,22600,200
6347,112225500,10394520,0,B,22200,300
6348,112225570,10394584,0,B,22600,700
6349,112225580,10394596,0,B,22600,2000
6350,112225580,10394603,0,B,22600,3300
6351,112225590,10394607,0,B,22600,1200
6352,112225590,10394608,0,B,22600,5000
6353,112225590,10394618,0,B,22600,1600
6354,112225590,10394624,0,B,22600,2300
6355,112225790,10394910,0,S,22900,30000
6356,112225830,10394970,0,B,22700,1900
6357,112227150,10396528,0,B,22500,2000
6358,112227980,10397826,1,B,0,1100
6359,112228860,10399096,0,B,22700,1900
6360,112229160,10399530,0,B,22500,10000
